latitude,longitude,target,temperature,humidity,wind_speed,precipitation,soil_moisture
-12.45748320053495,19.009465051203488,0,19.6,43.2,16.1,0.0,0.194
-10.163525766260284,18.860002161135547,0,19.1,50.1,9.9,0.0,0.215
-9.759030480888285,18.375984127627163,0,24.3,39.2,12.0,0.0,0.102
-10.338675826518095,16.148936030941293,0,34.5,30.0,10.4,0.0,0.245
-12.86591005034181,13.414403073171144,0,19.7,40.1,14.9,0.0,0.097
-9.638534436879882,12.917587445601166,0,35.4,43.9,11.3,0.0,0.056
-9.506709064513537,18.354630768568384,0,22.3,44.7,9.9,0.0,0.154
-12.151550221393556,14.025620776976563,0,28.6,61.5,3.0,0.0,0.224
-9.540008562257759,16.614931908384058,0,21.4,63.8,17.0,0.0,0.347
-10.191015560380693,14.00772179140448,0,25.4,69.0,18.2,0.0,0.229
-10.541123417551562,16.354320168903143,0,31.7,77.7,10.5,0.0,0.245
-10.239086365642608,15.549022128827119,0,33.2,68.7,15.5,0.0,0.232
-13.396948862928216,29.174909486630806,0,33.7,37.1,19.6,0.0,0.135
-10.187872859010696,18.088136540429247,0,28.9,46.1,7.0,0.0,0.121
-10.421642584568739,17.39942513082858,0,18.8,54.3,6.3,0.0,0.291
-12.862781281475089,19.851282232464786,0,32.3,43.8,5.0,0.0,0.364
-10.54946157183271,17.175841887575952,0,24.7,42.7,12.7,0.0,0.059
-12.022194992162996,17.458381709488076,0,25.7,37.5,12.2,0.0,0.181
-12.099679582865972,19.611834914166014,0,29.2,43.2,15.9,0.0,0.16
-12.087808758436658,20.910316951079125,0,27.2,63.3,9.7,0.0,0.251
-10.658855959731559,25.532220833553758,0,29.6,44.3,17.8,0.0,0.064
-12.094570758974115,25.189773981100775,0,23.8,52.6,9.1,0.0,0.381
-12.847252117204821,25.778005933426826,0,28.1,30.4,9.0,0.0,0.095
-12.158380126598717,24.616718623279585,0,27.5,48.0,12.0,0.0,0.216
-10.363549075014205,17.28289878357472,0,35.5,47.2,8.2,0.0,0.136
-9.536167385140981,15.381189304855559,0,21.4,40.8,10.5,0.0,0.116
-10.167067539605691,17.793404333407587,0,28.4,49.2,6.3,0.0,0.325
-9.86408339221846,16.758235046668673,0,24.2,41.2,18.6,0.0,0.128
-10.601900193197555,15.89016053718255,0,25.8,37.2,14.0,0.0,0.124
-10.571006471786994,16.387218462825025,0,20.6,28.1,8.7,0.0,0.368
-10.797867075600282,13.10966181112547,0,30.0,39.6,13.4,0.0,0.355
-12.110052594608247,15.895111790180803,0,25.1,41.9,17.1,0.0,0.083
-12.270345508547939,14.533615510173359,0,33.5,62.4,15.6,0.0,0.125
-12.11396572641512,14.807108397676501,0,26.0,39.2,8.7,0.0,0.117
-11.980973800635583,13.775541210110793,0,23.2,17.8,15.2,0.0,0.337
-10.662106193349098,16.930490737318266,0,26.3,24.9,12.0,0.0,0.07
-12.528368152049088,21.237515722189194,0,25.4,31.9,11.9,0.0,0.257
-12.14268057760869,23.476461459122124,0,23.4,53.9,17.2,0.0,0.319
-12.372814791572113,16.303503815859088,0,28.4,49.0,12.9,0.0,0.378
-12.578385906282286,21.567731474224416,0,34.1,15.8,14.7,0.0,0.398
-9.786727757055951,13.803282403079463,0,31.9,30.4,8.4,0.0,0.128
-10.762651790238351,15.165730646029715,0,24.6,48.6,15.5,0.0,0.138
-9.620634401636437,18.804321020427842,0,32.4,55.6,6.6,0.0,0.317
-12.76056058423636,12.93563159597452,0,27.4,52.1,11.9,0.0,0.329
-10.695371452076692,13.291867943616987,0,29.6,40.9,8.1,0.0,0.145
-13.128207936160166,23.536351062020533,0,23.6,39.4,8.3,0.0,0.256
-9.43493139920228,21.711192965039555,0,24.3,32.2,8.5,0.0,0.221
-10.723673060217703,14.350241410085596,0,22.8,50.0,9.8,0.0,0.391
-10.398783527779194,29.016470557202933,0,23.5,68.3,5.5,0.0,0.135
-9.603408080310407,23.62750986240237,0,23.0,44.7,11.9,0.0,0.19
-9.688670464424511,28.699858576589826,0,24.4,51.2,8.8,0.0,0.398
-12.084691529034565,13.779659076262694,0,35.1,24.6,18.8,0.0,0.095
-10.484516014994934,13.557479414434033,0,25.7,18.0,12.4,0.0,0.106
-12.351488154187074,15.197885308430596,0,21.8,41.9,10.4,0.0,0.236
-12.521724477786533,13.541419838606352,0,36.3,48.7,12.2,0.0,0.084
-12.720382157295443,26.146478829327947,0,30.4,39.0,2.0,0.0,0.158
-12.345900459354658,28.64006142744949,0,30.3,29.2,7.6,0.0,0.36
-12.481242074199722,26.340443849395438,0,31.6,63.2,9.4,0.0,0.266
-9.665773592799365,29.17447991210613,0,31.0,67.3,11.2,0.0,0.158
-10.730685195664103,13.821319961369245,0,31.2,49.7,9.3,0.0,0.231
-10.40564458348397,15.789445115672063,0,26.2,64.6,7.3,0.0,0.383
-9.712235621173171,17.56577212543483,0,12.1,26.0,9.0,0.0,0.139
-13.124920256530798,15.146743518316866,0,28.5,48.6,14.4,0.0,0.055
-10.0142938368265,16.631768774515646,0,30.2,29.6,14.4,0.0,0.152
-9.983229772102026,13.186772362668268,0,29.4,46.4,15.0,0.0,0.294
-11.939978017009665,12.727829730733314,0,22.2,48.7,15.0,0.0,0.267
-12.450258550235182,15.925180513490108,0,24.1,45.9,17.0,0.0,0.182
-9.979044100317465,12.531553469392724,0,25.0,53.1,15.8,0.0,0.216
-10.414094244547904,13.963437727400105,0,28.0,56.5,14.5,0.0,0.308
-12.181114846424071,13.819958472828889,0,26.5,56.7,9.6,0.0,0.245
-10.211153755343066,15.098328792355572,0,24.9,18.7,16.5,0.0,0.363
-10.74642320333341,13.68477472449969,0,21.1,51.5,16.4,0.0,0.2
-10.293131251625232,13.259384833587482,0,30.8,37.7,10.9,0.0,0.124
-10.458437989505184,16.01389827214114,0,28.0,43.1,11.5,0.0,0.236
-12.266146028266872,13.972962263076997,0,23.1,38.1,12.9,0.0,0.191
-11.953273197728878,16.386556334768397,0,20.3,64.6,14.2,0.0,0.377
-13.108690921109842,16.22656806497557,0,18.9,23.4,12.4,0.0,0.241
-9.882261319668928,15.51685872323564,0,28.8,48.7,9.6,0.0,0.26
-9.753116521283266,16.2050287046603,0,29.9,41.5,11.3,0.0,0.345
-9.587453142088993,14.566399390171414,0,22.6,30.2,11.5,0.0,0.053
-10.022286701606413,15.180416620632458,0,29.2,35.5,10.6,0.0,0.086
-10.638399567868865,16.00676566894842,0,27.8,33.9,10.0,0.0,0.352
-12.574029812727822,16.6036225329986,0,21.3,57.1,11.4,0.0,0.224
-9.88739832296868,15.433151163740101,0,34.3,36.2,11.3,0.0,0.327
-9.649430788723505,17.767329574793717,0,37.9,42.0,15.0,0.0,0.259
-12.41450931934452,18.710798000076483,0,28.9,45.0,15.3,0.0,0.143
-10.574459545806654,13.605368626611984,0,23.3,49.6,10.6,0.0,0.147
-12.191203858698087,27.475511000570503,0,21.1,35.7,4.8,0.0,0.28
-12.309403444597953,15.283114832549673,0,32.0,42.3,8.5,0.0,0.335
-12.732925861997401,15.660069212248853,0,25.5,51.8,17.9,0.0,0.151
-12.618997457003367,24.22142229507647,0,29.0,54.9,2.0,0.0,0.097
-12.296815088846769,13.897892907166893,0,23.7,47.9,9.8,0.0,0.077
-9.282317126810531,25.041688834558062,0,21.7,68.4,7.8,0.0,0.256
-12.669862229035331,13.064398499304623,0,29.7,38.6,17.3,0.0,0.192
-12.116870187603991,30.085909275202155,0,26.8,45.2,14.1,0.0,0.216
-10.608006291069396,24.436646785000583,0,29.5,49.9,11.8,0.0,0.33
-10.531201291223503,15.822156114048049,0,27.8,48.4,6.2,0.0,0.113
-12.127726592576762,16.434124500888135,0,29.8,42.0,13.5,0.0,0.258
-10.515827940110666,15.080507567267333,0,22.0,39.7,8.9,0.0,0.247
-10.47696946392304,16.585337409326193,0,29.6,36.9,11.2,0.0,0.312
-12.18379275304077,15.305963383095936,0,20.3,53.8,12.2,0.0,0.187
-12.015500392942132,15.205676283652053,0,29.2,43.9,16.4,0.0,0.247
-9.410251863060362,12.625659349165975,0,31.9,49.7,14.5,0.0,0.307
-11.875390618492462,27.22487041243675,0,21.9,28.7,9.2,0.0,0.247
-12.541287084355382,27.026525573645095,0,31.9,55.9,9.7,0.0,0.089
-10.132394759515508,27.64270438510082,0,28.8,62.4,12.7,0.0,0.149
-13.219597925362908,24.449499305758977,0,20.3,28.0,6.6,0.0,0.072
-11.913738353252079,29.471175990845087,0,21.2,67.1,6.7,0.0,0.286
-12.332033398568614,13.794041493551862,0,33.7,58.8,16.4,0.0,0.09
-13.189335649913053,13.669032543837625,0,20.6,58.7,11.7,0.0,0.202
-13.029800688840972,12.742218932055271,0,25.0,72.8,10.8,0.0,0.158
-9.50531189357608,18.446168707775662,0,25.0,42.5,14.6,0.0,0.172
-10.343885759432592,16.700663313978215,0,36.0,50.0,19.4,0.0,0.214
-11.984581381085098,18.16853480930015,0,38.3,47.8,6.9,0.0,0.099
-9.724625170113352,15.046758574515811,0,31.8,51.2,7.9,0.0,0.356
-13.118983983691377,16.347357578331998,0,21.1,40.1,14.6,0.0,0.358
-12.558884339520894,15.878488780143124,0,29.6,60.3,13.2,0.0,0.055
-12.580209034204849,14.94650321964393,0,25.2,47.7,-1.5,0.0,0.159
-12.140818640490426,25.523841281680816,0,24.8,43.2,12.5,0.0,0.173
-12.874629399787906,18.78869193024296,0,32.0,53.2,15.3,0.0,0.077
-10.437574377163715,20.31163422786427,0,18.4,38.9,11.0,0.0,0.16
-10.231501145393635,22.79461100120562,0,25.3,57.7,4.3,0.0,0.211
-12.354134657924625,14.226625859352312,0,35.9,27.5,19.4,0.0,0.071
-9.953054431973317,22.01018609646265,0,33.8,44.3,13.8,0.0,0.303
-12.07495459862262,18.090238870298833,0,24.1,26.7,22.0,0.0,0.361
-10.538534762891194,22.28826930393878,0,30.4,53.7,14.0,0.0,0.21
-12.624140063662448,23.14007100278984,0,32.6,40.7,15.8,0.0,0.092
-10.274794170139616,26.27829214793165,0,26.6,20.1,15.4,0.0,0.233
-12.579297332133919,12.974623043342827,0,13.2,64.3,23.4,0.0,0.053
-11.938834072911304,26.044790928740333,0,28.5,36.2,12.8,0.0,0.375
-9.985409847217774,22.770625518664243,0,26.3,46.1,4.9,0.0,0.111
-9.906195851172622,26.332773493556505,0,27.8,46.9,11.1,0.0,0.316
-11.78268530523364,13.20242035532519,0,32.7,38.2,18.1,0.0,0.398
-10.199633582709119,19.424372340010805,0,33.5,43.8,12.9,0.0,0.103
-11.905862015408461,12.859441652524174,0,26.5,43.0,8.8,0.0,0.34
-10.608787544290848,16.47361477530955,0,33.4,43.4,8.6,0.0,0.382
-9.218519651415082,28.053785988016987,0,30.4,45.0,4.2,0.0,0.198
-12.186980767462085,19.636794170440382,0,24.7,29.1,9.8,0.0,0.115
-9.487088331218049,26.336898934917357,0,24.1,66.6,11.8,0.0,0.249
-10.318909017854354,20.05011214797238,0,28.4,57.1,16.4,0.0,0.207
-12.722884083335895,15.889192622582032,0,33.2,38.2,12.8,0.0,0.351
-9.55956821016547,15.666119227120246,0,23.4,56.8,14.8,0.0,0.335
-12.590478110911766,15.84634751370451,0,30.9,45.0,11.2,0.0,0.297
-12.397194282825238,12.551430536802071,0,29.1,30.3,20.5,0.0,0.101
-12.304691371220903,16.23654597056928,0,25.3,37.1,9.8,0.0,0.134
-12.209612399814494,17.04307406800464,0,24.4,24.5,8.9,0.0,0.322
-13.079093716371737,28.497081449578424,0,36.7,35.2,13.5,0.0,0.067
-9.438210888318405,14.729324698360992,0,32.9,72.5,4.9,0.0,0.154
-13.13062036599977,16.962425145061463,0,20.9,33.2,7.8,0.0,0.387
-11.868965835228318,14.383200340631577,0,28.1,45.5,9.1,0.0,0.164
-9.575688787194533,18.980557754932356,0,16.1,40.2,10.9,0.0,0.381
-9.262389314768443,12.567017059377468,0,25.8,28.1,10.0,0.0,0.095
-10.39726040075151,25.149840836258917,0,21.3,19.2,10.7,0.0,0.173
-11.768424401050167,27.596933085012775,0,26.2,32.0,15.6,0.0,0.076
-12.78007097393509,19.76733099395391,0,29.0,49.1,11.9,0.0,0.319
-12.529949669769868,25.2771914551127,0,28.9,55.4,12.6,0.0,0.373
-9.404626834862592,25.548436190209028,0,35.0,50.1,13.3,0.0,0.286
-11.876668564939434,15.5602443000675,0,27.7,55.1,8.8,0.0,0.34
-9.473379032210165,13.39159312599661,0,24.7,50.9,13.7,0.0,0.276
-11.967420980071617,22.49893094791518,0,19.9,30.4,12.9,0.0,0.226
-10.419486085701443,18.278200142960124,0,23.4,56.8,12.2,0.0,0.061
-11.91008869689649,27.88013675109636,0,26.6,37.3,10.1,0.0,0.064
-12.885242080347073,25.577560243722342,0,27.2,63.4,13.8,0.0,0.203
-12.6607458310443,28.111977664314775,0,33.9,48.8,6.6,0.0,0.265
-9.87833186284632,25.781699591902914,0,29.7,65.8,15.0,0.0,0.267
-10.123294273814746,21.120459210631473,0,27.3,54.4,9.3,0.0,0.183
-12.977300811219664,14.670902911621571,0,28.5,56.4,15.9,0.0,0.064
-12.249877661133954,15.230788642231605,0,22.7,46.5,11.1,0.0,0.302
-12.884219159207365,16.744197783314743,0,30.2,74.5,9.1,0.0,0.169
-9.999007637144672,20.26586102719655,0,23.2,18.1,13.0,0.0,0.172
-12.223016644137362,16.039309381583102,0,25.7,58.2,11.1,0.0,0.224
-12.34800967850441,15.585703648766291,0,29.9,45.9,13.9,0.0,0.18
-12.105366811246213,16.23219967901457,0,26.9,27.2,10.0,0.0,0.09
-12.773364070264376,14.938553583765888,0,31.3,56.4,14.4,0.0,0.255
-9.896329414861283,28.50508541418458,0,25.6,49.6,11.1,0.0,0.398
-10.301390957279775,16.292887779284737,0,29.6,9.2,8.7,0.0,0.078
-12.997931859911851,14.875048116945646,0,23.5,40.8,12.1,0.0,0.194
-12.222456832059818,27.29253651296622,0,26.2,34.3,9.4,0.0,0.355
-9.830920708329018,25.357566811498714,0,21.6,32.8,14.8,0.0,0.075
-9.28640183355318,15.582929526828075,0,23.1,67.8,10.7,0.0,0.171
-12.578166993870987,16.276539209375628,0,34.7,69.3,10.7,0.0,0.366
-10.466072938937454,15.944858930509582,0,27.2,35.4,11.9,0.0,0.36
-9.230991814579786,18.269571782822954,0,24.4,53.9,11.2,0.0,0.271
-12.582162079607127,15.477526788939294,0,25.8,39.9,7.4,0.0,0.223
-10.13781157801437,17.505126536684564,0,25.1,54.0,11.9,0.0,0.202
-10.43005189100492,13.908091167148779,0,25.7,50.2,3.3,0.0,0.19
-12.829577783905444,15.479298982843364,0,26.7,61.2,10.2,0.0,0.208
-12.56838913389277,16.750352451065805,0,28.9,45.3,11.9,0.0,0.321
-9.837788362035518,17.539069397905727,0,23.4,50.1,7.7,0.0,0.134
-12.978658874576436,13.169368283041313,0,25.1,57.4,15.8,0.0,0.114
-9.454804183163205,12.638008643740902,0,18.6,35.5,5.4,0.0,0.174
-11.864922319599126,16.23794609933275,0,39.2,54.1,19.7,0.0,0.158
-10.169806898306678,27.316844236125892,0,31.1,50.2,10.0,0.0,0.348
-12.009813709721698,15.179412987725707,0,24.1,22.4,25.2,0.0,0.281
-9.521110561140985,24.66793713160797,0,26.3,44.2,9.1,0.0,0.34
-10.586691347896332,13.220122479105662,0,21.2,42.6,10.1,0.0,0.114
-9.782005472693024,15.88492171368075,0,34.1,45.8,14.8,0.0,0.348
-12.778618028611037,28.416055532210613,0,20.6,26.6,12.1,0.0,0.099
-12.949228455142626,15.155248012296484,0,28.7,43.5,5.9,0.0,0.065
-10.120937376926138,15.345141453466601,0,15.1,28.5,9.5,0.0,0.394
-9.40161404299198,17.53037676755802,0,33.0,50.3,7.1,0.0,0.081
-11.79930760543281,16.33894732704865,0,28.1,64.5,17.1,0.0,0.378
-12.902658437601778,13.11059437641814,0,26.7,39.7,11.2,0.0,0.145
-11.823912993497974,16.308757683192763,0,29.8,51.3,14.4,0.0,0.23
-12.228200935840551,13.076562164880242,0,33.3,32.9,18.2,0.0,0.344
-12.82668304866933,15.285408365060446,0,32.9,60.9,16.0,0.0,0.138
-11.855046141023161,15.852579954967279,0,27.5,64.6,9.8,0.0,0.222
-10.285722907151037,15.368730103067596,0,25.5,56.8,15.4,0.0,0.213
-12.7124388525896,16.343002200334784,0,25.6,13.8,12.8,0.0,0.147
-9.545075195180889,17.61098444558331,0,22.9,50.0,13.2,0.0,0.117
-12.584061449327946,17.02817772584357,0,29.0,57.7,18.4,0.0,0.115
-12.66207266670065,17.152866422545294,0,23.8,21.4,15.9,0.0,0.236
-9.803533334978606,13.698293134653891,0,34.0,56.3,15.1,0.0,0.266
-10.23927141163957,27.5822344586064,0,23.8,61.7,13.1,0.0,0.338
-12.135463990255879,14.688406825973445,0,31.6,22.8,13.0,0.0,0.24
-10.343433424797862,13.242559319870217,0,34.3,30.8,17.0,0.0,0.287
-9.251304157999558,15.87879744419575,0,26.5,29.3,14.7,0.0,0.394
-9.73873230785082,27.31048037913721,0,29.2,52.6,13.7,0.0,0.098
-10.01218287485454,17.071661169731254,0,16.9,27.6,12.5,0.0,0.244
-12.305708705466198,13.844187611582951,0,21.1,69.1,16.3,0.0,0.088
-9.191674990582278,13.856767644412761,0,27.0,37.0,13.9,0.0,0.063
-11.84182710467412,15.519845809463511,0,29.8,34.9,16.0,0.0,0.234
-12.490404748025195,27.176233752939485,0,25.7,48.1,10.9,0.0,0.109
-12.367893018326699,15.28810201804747,0,33.1,34.2,11.5,0.0,0.34
-12.52610135315197,15.413686605238865,0,29.3,52.8,9.9,0.0,0.28
-10.58020472426874,29.54715925425949,0,24.0,30.9,10.8,0.0,0.121
-9.297934136583773,16.18969918601557,0,22.2,45.4,10.9,0.0,0.251
-13.003577423725417,13.946796796130709,0,27.1,58.0,5.5,0.0,0.144
-12.452239775383813,13.010771769645066,0,39.6,43.1,9.5,0.0,0.068
-12.647416235815339,15.975574796561029,0,17.7,52.3,7.6,0.0,0.376
-12.984769071765944,16.161713670534954,0,27.5,62.2,5.7,0.0,0.083
-9.532942048529902,25.34768059140953,0,20.6,33.8,14.7,0.0,0.376
-11.810288564371392,15.540513226576067,0,40.0,51.9,19.8,0.0,0.056
-9.71199745974978,16.317715558269825,0,25.3,58.5,12.9,0.0,0.332
-12.485872569574283,17.41245694108399,0,31.5,30.6,11.3,0.0,0.202
-12.21153600695358,26.84573784328052,0,37.9,17.6,9.0,0.0,0.234
-12.679956353437085,13.877714041599805,0,23.9,9.3,17.9,0.0,0.32
-12.976210522153522,16.71530080558472,0,39.1,50.5,15.9,0.0,0.056
-9.185027230639836,27.177889906743456,0,27.9,55.8,11.4,0.0,0.174
-9.8970509428938,17.175260604974763,0,28.8,44.5,18.0,0.0,0.343
-10.403142931238868,17.583274126117505,0,12.2,31.7,15.6,0.0,0.056
-13.049921798443503,16.85397619139641,0,32.7,44.0,12.8,0.0,0.206
-12.830717129668901,14.653168186192273,0,31.9,56.1,15.4,0.0,0.238
-10.384125978195101,17.040808603441516,0,16.4,34.6,17.9,0.0,0.124
-9.188947176073942,21.669998628188857,0,32.5,37.4,15.3,0.0,0.115
-12.873414543093192,16.407221279311745,0,34.7,35.6,12.4,0.0,0.152
-12.346217085689108,17.91828857619557,0,23.2,52.6,15.9,0.0,0.39
-9.681016846382606,16.440967271659034,0,26.5,19.7,5.5,0.0,0.257
-12.166364055805195,15.241963410567376,0,27.0,17.0,4.0,0.0,0.177
-11.649182458233048,14.86590206028963,0,27.1,39.5,7.6,0.0,0.188
-10.063514137531149,20.455752363529626,0,22.2,45.3,7.6,0.0,0.292
-12.769890172897016,23.48948738878663,0,32.9,52.6,16.5,0.0,0.334
-10.558561965493096,16.85109980458123,0,13.0,71.0,9.5,0.0,0.202
-12.064338757536717,14.211290423887455,0,34.4,38.0,10.0,0.0,0.128
-9.965496959613585,13.577169368483176,0,21.9,26.3,9.4,0.0,0.253
-12.368683404406884,16.14191831744315,0,30.0,54.4,5.4,0.0,0.342
-9.182046575380859,13.528542962637548,0,34.7,58.7,15.4,0.0,0.119
-10.042191008451057,23.35601394951542,0,32.6,43.5,20.0,0.0,0.256
-10.040740197155658,13.7011145838547,0,27.2,37.6,15.1,0.0,0.251
-9.454218127835379,12.546638465015644,0,28.9,34.0,8.6,0.0,0.093
-12.236536911334712,13.029706134412383,0,35.7,25.3,10.6,0.0,0.195
-11.894367234409973,16.395495821073272,0,34.2,34.6,14.1,0.0,0.058
-9.87804072580096,15.4442583154437,0,33.8,48.0,13.8,0.0,0.062
-11.7678455305697,19.587393630504664,0,24.5,53.0,7.9,0.0,0.197
-11.820950479759334,16.78130796582711,0,39.2,42.7,15.8,0.0,0.076
-12.30350165910922,16.022193477799814,0,25.3,74.3,7.1,0.0,0.053
-12.184018174256822,19.496648462900204,0,27.7,29.0,11.1,0.0,0.106
-12.927568851602151,27.98458300415947,0,31.4,54.1,13.7,0.0,0.061
-10.01122915132505,14.448904014615364,0,11.8,43.4,11.2,0.0,0.24
-9.683387474582936,28.748803288866092,0,30.2,67.1,8.3,0.0,0.323
-9.604693568120704,16.08385470071581,0,25.7,65.2,8.9,0.0,0.23
-10.533198315117499,13.770499139811777,0,29.1,48.6,12.3,0.0,0.229
-12.547616058025067,18.358946839700096,0,31.1,47.7,11.6,0.0,0.21
-11.818353950304626,16.402253912504033,0,26.1,29.4,12.0,0.0,0.246
-9.108994523795817,25.914794604853693,0,21.6,36.7,11.2,0.0,0.38
-11.77294409162967,23.800530207749965,0,29.9,52.0,17.2,0.0,0.22
-12.171336185590537,14.489082136233005,0,23.7,40.3,11.0,0.0,0.171
-10.420895497882036,17.57557211403625,0,26.6,35.8,4.7,0.0,0.25
-13.04412137776892,28.090307036352012,0,24.8,51.1,10.0,0.0,0.166
-9.793157484503137,14.030231959029571,0,35.0,55.2,5.8,0.0,0.226
-9.651152474019934,20.349357643512555,0,34.5,51.7,13.3,0.0,0.086
-11.640574716082641,23.549672579207197,0,33.6,36.7,4.5,0.0,0.194
-12.664300705598766,26.018240829993758,0,23.2,23.0,11.9,0.0,0.107
-10.224391610356621,16.382279041655487,0,27.4,36.6,6.3,0.0,0.293
-9.18781856583893,13.459431721473134,0,28.1,31.9,15.5,0.0,0.17
-11.84230946072301,28.85037838656065,0,25.6,68.5,14.6,0.0,0.284
-10.2483484190045,16.998142934046616,0,30.5,22.8,13.8,0.0,0.19
-10.477655498227858,26.163646315795347,0,30.6,63.6,7.5,0.0,0.225
-9.822769582335,15.927490082808838,0,31.1,51.1,18.4,0.0,0.079
-12.371371699893924,23.048507822270043,0,24.2,35.7,13.7,0.0,0.226
-10.421317040857472,16.502564660644193,0,19.0,61.5,11.6,0.0,0.347
-12.679691425042517,16.446970991760754,0,36.4,46.6,14.4,0.0,0.145
-9.827586747877959,14.43844300908333,0,22.1,40.6,12.8,0.0,0.358
-12.293655403991371,13.804039518842677,0,32.2,25.4,2.9,0.0,0.276
-9.829065879592656,14.095319576538607,0,25.9,47.9,14.9,0.0,0.333
-12.088624591312989,14.49863026860886,0,24.2,10.1,11.1,0.0,0.237
-12.326050496962326,13.67377606734908,0,32.1,65.4,15.5,0.0,0.254
-11.718790368896068,12.931980514762474,0,26.1,28.1,11.7,0.0,0.355
-10.210427804257094,13.554777024406155,0,15.9,44.0,12.2,0.0,0.362
-9.190281568479724,13.695960523807797,0,35.4,42.1,13.6,0.0,0.133
-9.063126806799552,12.85766281813314,0,22.7,40.2,11.8,0.0,0.103
-12.038813974419629,23.305086406054688,0,26.0,40.4,13.2,0.0,0.06
-10.071842990284669,26.157916425577312,0,23.9,29.9,13.3,0.0,0.381
-12.443339314858523,23.78634732897723,0,25.3,46.2,12.2,0.0,0.065
-9.863718743352855,16.799224270351093,0,30.8,36.0,11.1,0.0,0.188
-11.511399533490517,17.181866096870852,0,25.2,75.5,8.3,0.0,0.136
-11.707048896049287,22.983199281849267,0,25.6,49.0,7.9,0.0,0.17
-12.546618343271096,14.26292472633825,0,30.2,26.4,2.9,0.0,0.257
-9.483754087134773,15.877321023853753,0,22.1,16.1,11.7,0.0,0.246
-10.430086011244775,22.984417565026583,0,23.6,44.2,13.0,0.0,0.353
-10.135951757100575,25.778075613092753,0,20.4,71.0,5.2,0.0,0.101
-11.814292194882107,23.823150587403546,0,30.9,57.6,14.3,0.0,0.285
-12.472809115398093,26.039386066978032,0,24.5,65.8,19.8,0.0,0.062
-10.427364193368454,17.06398404583045,0,39.2,49.5,9.6,0.0,0.274
-10.30004712702314,25.550117069143276,0,22.8,62.2,11.6,0.0,0.17
-9.253545871940215,14.654899950926644,0,25.1,48.9,15.2,0.0,0.299
-11.720646993081502,17.288380128598085,0,24.1,70.5,9.2,0.0,0.4
-12.430489161777812,24.747813926772913,0,31.9,56.9,15.1,0.0,0.384
-11.80078417157009,17.01560060809608,0,29.3,45.3,6.1,0.0,0.288
-11.591082089139018,23.507537718935023,0,29.9,23.2,8.7,0.0,0.205
-11.804788286499182,17.240619351956827,0,21.0,6.9,17.9,0.0,0.223
-9.35598960221651,17.437414553338893,0,22.8,37.6,17.5,0.0,0.109
-12.719464702159428,16.488749322043233,0,29.0,49.4,10.2,0.0,0.157
-12.676939796850487,24.095990318172667,0,27.1,45.6,7.2,0.0,0.233
-12.024625294427683,14.581209644845691,0,22.0,52.8,9.5,0.0,0.23
-12.40990770485597,16.384541359530388,0,28.9,4.4,13.1,0.0,0.393
-11.71191644312373,15.85872340572902,0,19.7,42.1,10.5,0.0,0.135
-9.961398404608481,18.98881486180198,0,23.7,24.4,12.8,0.0,0.273
-12.74310372778168,16.43102210420273,0,19.9,5.0,15.5,0.0,0.117
-11.417302885266103,19.282324720522805,0,14.4,40.5,14.6,0.0,0.097
-11.524422796281701,20.836102304944408,0,30.6,62.1,12.5,0.0,0.07
-10.082650617280958,18.053752187281244,0,39.7,70.7,9.9,0.0,0.353
-10.353071694189271,16.532907485917868,0,19.7,60.4,10.1,0.0,0.362
-10.118446847365304,16.2571064271509,0,29.3,27.3,11.7,0.0,0.086
-12.26460234145454,15.693152970061986,0,31.2,12.1,9.0,0.0,0.252
-9.749573174111253,16.439105711587388,0,25.4,44.4,12.1,0.0,0.216
-12.718497566615463,14.61985211723843,0,27.9,52.7,9.9,0.0,0.141
-12.60390534260766,21.459006711295196,0,23.8,57.7,12.1,0.0,0.119
-9.864583972453186,18.79582444746011,0,24.4,55.5,17.1,0.0,0.373
-11.758375150146938,15.578693688585533,0,24.0,52.9,14.2,0.0,0.284
-11.9354086122509,27.62236599787967,0,32.8,49.0,16.8,0.0,0.213
-12.247702413772211,13.97992954226575,0,20.0,59.2,13.7,0.0,0.132
-9.959544538765686,14.278540526639521,0,21.1,20.9,17.1,0.0,0.313
-12.297593361773702,13.600592492690128,0,25.7,10.0,18.9,0.0,0.175
-11.974987478286861,27.78567347572701,0,21.6,70.2,2.6,0.0,0.31
-9.53204922872203,24.292525926475427,0,30.3,49.9,16.1,0.0,0.294
-12.014189793702975,13.226446767263422,0,24.7,28.6,16.8,0.0,0.325
-11.800358639312877,27.33651206609469,0,26.2,48.6,6.5,0.0,0.396
-8.935100039556765,16.5508107928561,0,35.0,21.7,11.5,0.0,0.184
-12.501818691239642,16.297639470799364,0,24.0,48.3,14.7,0.0,0.348
-11.565289763649679,24.49212375099355,0,27.8,32.2,14.0,0.0,0.054
-12.65505196384687,27.259964260605805,0,28.7,39.9,14.0,0.0,0.324
-12.083226797374271,23.20387066576449,0,34.4,41.4,13.4,0.0,0.244
-12.691818340341136,13.959962599647714,0,21.8,51.8,12.0,0.0,0.07
-9.149587116079028,16.21307569979379,0,29.2,47.0,14.7,0.0,0.295
-9.71154974329615,27.144377051609247,0,33.3,46.4,8.8,0.0,0.297
-10.313686037519824,26.852940542940214,0,26.7,22.4,9.2,0.0,0.051
-9.943903960922581,26.429565052546067,0,31.0,52.8,16.9,0.0,0.13
